County,Year,Variable,Average,CI_Low,CI_High
Gordon,2020,Injury Death Rate,73.514152354,63.547395067,83.48090964
Gordon,2020,Drug Overdose Mortality Rate,16.892088678,11.312896899,24.25985708
Gordon,2020,Median Household Income,49101.0,43191.212766,55010.787234
Gordon,2020,Suicide Rate (Age-Adjusted),16.920272119,12.432379523,22.500374943
Grady,2020,Average Number of Physically Unhealthy Days,3.9767010259,3.8286017233,4.1185048745
Grady,2020,Average Number of Mentally Unhealthy Days,4.204264489,4.0444193582,4.3576218904
Grady,2020,% Adults with Obesity,34.3,24.4,45.5
Grady,2020,% Excessive Drinking,13.916244471,13.440155951,14.434099875
Grady,2020,Teen Birth Rate,48.639884705,42.8,54.4
Grady,2020,% Uninsured,20.752929444,18.369950721,23.135908167
Grady,2020,Preventable Hospitalization Rate,5146.0,,
Grady,2020,% Unemployed,3.8655934107,,
Grady,2020,% Children in Poverty,31.1,20.853191489,41.346808511
Grady,2020,Injury Death Rate,75.236715517,60.798924594,92.070685478
Grady,2020,Drug Overdose Mortality Rate,,,
Grady,2020,Median Household Income,41002.0,35811.87234,46192.12766
Grady,2020,Suicide Rate (Age-Adjusted),16.492739907,10.209265947,25.210904898
Greene,2020,Average Number of Physically Unhealthy Days,3.9974134507,3.8593911737,4.151792537
Greene,2020,Average Number of Mentally Unhealthy Days,4.1542903665,4.0066770694,4.3209874849
Greene,2020,% Adults with Obesity,33.1,22.3,44.2
Greene,2020,% Excessive Drinking,12.125500489,11.691367112,12.572476017
Greene,2020,Teen Birth Rate,37.514654162,30.4,45.8
Greene,2020,% Uninsured,20.088881574,17.825051786,22.352711361
Greene,2020,Preventable Hospitalization Rate,4650.0,,
Greene,2020,% Unemployed,4.2464969974,,
Greene,2020,% Children in Poverty,35.4,26.106382979,44.693617021
Greene,2020,Injury Death Rate,77.481157991,59.923921977,98.575030455
Greene,2020,Drug Overdose Mortality Rate,,,
Greene,2020,Median Household Income,54016.0,47606.978723,60425.021277
Greene,2020,Suicide Rate (Age-Adjusted),22.035761328,12.595341562,35.784695852
Gwinnett,2020,Average Number of Physically Unhealthy Days,3.1189607717,3.0292216255,3.2116011692
Gwinnett,2020,Average Number of Mentally Unhealthy Days,3.3482884531,3.2502254455,3.4453992837
Gwinnett,2020,% Adults with Obesity,30.3,27.4,33.6
Gwinnett,2020,% Excessive Drinking,14.537279103,14.171143669,14.912572865
Gwinnett,2020,Teen Birth Rate,15.661547849,15.1,16.2
Gwinnett,2020,% Uninsured,18.406064981,17.333724556,19.478405407
Gwinnett,2020,Preventable Hospitalization Rate,4126.0,,
Gwinnett,2020,% Unemployed,3.4986659453,,
Gwinnett,2020,% Children in Poverty,12.8,9.8212765957,15.778723404
Gwinnett,2020,Injury Death Rate,43.100773893,41.18871514,45.012832645
Gwinnett,2020,Drug Overdose Mortality Rate,10.017508863,8.83566184,11.199355887
Gwinnett,2020,Median Household Income,72008.0,68521.702128,75494.297872
Gwinnett,2020,Suicide Rate (Age-Adjusted),11.909049471,10.862948944,12.955149997
Habersham,2020,Average Number of Physically Unhealthy Days,3.555468137,3.3985960609,3.7284905189
Habersham,2020,Average Number of Mentally Unhealthy Days,4.0011799414,3.8247765638,4.1976992702
Habersham,2020,% Adults with Obesity,25.6,17.9,34.9
Habersham,2020,% Excessive Drinking,16.289182478,15.568534607,16.971038622
Habersham,2020,Teen Birth Rate,30.57111963,27.2,34.0
Habersham,2020,% Uninsured,19.323912279,17.298380364,21.349444194
Habersham,2020,Preventable Hospitalization Rate,4854.0,,
Habersham,2020,% Unemployed,3.6884188806,,
Habersham,2020,% Children in Poverty,20.7,14.623404255,26.776595745
Habersham,2020,Injury Death Rate,71.638079018,60.502791354,82.773366682
Habersham,2020,Drug Overdose Mortality Rate,12.667565815,7.3793239019,20.281999997
Habersham,2020,Median Household Income,51829.0,47378.787234,56279.212766
Habersham,2020,Suicide Rate (Age-Adjusted),15.288307664,10.523767536,21.470468093
Hall,2020,Average Number of Physically Unhealthy Days,3.3481538902,3.2139394264,3.4847239467
Hall,2020,Average Number of Mentally Unhealthy Days,3.7364643474,3.5837152858,3.889734002
Hall,2020,% Adults with Obesity,32.6,26.9,38.4
Hall,2020,% Excessive Drinking,15.953053724,15.398749594,16.539869076
Hall,2020,Teen Birth Rate,33.323693636,31.6,35.0
Hall,2020,% Uninsured,21.724505309,20.056420203,23.392590415
Hall,2020,Preventable Hospitalization Rate,4780.0,,
Hall,2020,% Unemployed,3.1663224657,,
Hall,2020,% Children in Poverty,20.2,16.029787234,24.370212766
Hall,2020,Injury Death Rate,66.265207407,61.17481645,71.355598364
Hall,2020,Drug Overdose Mortality Rate,15.883100381,12.850376691,19.416266573
Hall,2020,Median Household Income,61631.0,58132.787234,65129.212766
Hall,2020,Suicide Rate (Age-Adjusted),16.045326754,13.532291722,18.558361786
Hancock,2020,Average Number of Physically Unhealthy Days,4.4876386294,4.3085643227,4.6779900268
Hancock,2020,Average Number of Mentally Unhealthy Days,4.3067653249,4.1165382597,4.5128390145
Hancock,2020,% Adults with Obesity,31.5,18.0,48.4
Hancock,2020,% Excessive Drinking,11.789474662,11.228331047,12.384876038
Hancock,2020,Teen Birth Rate,30.392883617,21.8,41.2
Hancock,2020,% Uninsured,15.893422769,13.629592982,18.157252556
Hancock,2020,Preventable Hospitalization Rate,3166.0,,
Hancock,2020,% Unemployed,6.0104881,,
Hancock,2020,% Children in Poverty,44.7,29.568085106,59.831914894
Hancock,2020,Injury Death Rate,82.142270412,57.215101041,114.24001354
Hancock,2020,Drug Overdose Mortality Rate,,,
Hancock,2020,Median Household Income,31716.0,27832.93617,35599.06383
Hancock,2020,Suicide Rate (Age-Adjusted),,,
Haralson,2020,Average Number of Physically Unhealthy Days,3.5704832389,3.3927288422,3.7479900166
Haralson,2020,Average Number of Mentally Unhealthy Days,3.9895673731,3.8230827261,4.157586944
Haralson,2020,% Adults with Obesity,23.4,16.0,32.7
Haralson,2020,% Excessive Drinking,16.450599354,15.694822328,17.304264451
Haralson,2020,Teen Birth Rate,39.126478617,34.4,43.9
Haralson,2020,% Uninsured,15.197368421,13.290985442,17.1037514
Haralson,2020,Preventable Hospitalization Rate,3248.0,,
Haralson,2020,% Unemployed,3.8535337384,,
Haralson,2020,% Children in Poverty,23.0,15.493617021,30.506382979
Haralson,2020,Injury Death Rate,112.84973095,95.578047279,130.12141462
Haralson,2020,Drug Overdose Mortality Rate,27.325204085,17.507773855,40.657737694
Haralson,2020,Median Household Income,47662.0,42116.808511,53207.191489
Haralson,2020,Suicide Rate (Age-Adjusted),17.643093682,11.304263029,26.251524885
Harris,2020,Average Number of Physically Unhealthy Days,2.8992007923,2.760398807,3.0297701736
Harris,2020,Average Number of Mentally Unhealthy Days,3.4867376013,3.3210279417,3.6544396789
Harris,2020,% Adults with Obesity,35.9,26.3,45.5
Harris,2020,% Excessive Drinking,17.018729984,16.291089985,17.762450485
Harris,2020,Teen Birth Rate,15.866612882,13.0,18.7
Harris,2020,% Uninsured,10.690382657,9.2605954227,12.120169891
Harris,2020,Preventable Hospitalization Rate,3718.0,,
Harris,2020,% Unemployed,3.4118068834,,
Harris,2020,% Children in Poverty,12.8,8.9872340426,16.612765957
Harris,2020,Injury Death Rate,57.635517739,46.738522258,70.310443872
Harris,2020,Drug Overdose Mortality Rate,10.779874953,5.3812747371,19.288174
Harris,2020,Median Household Income,74686.0,66508.808511,82863.191489
Harris,2020,Suicide Rate (Age-Adjusted),14.229127866,8.8080544165,21.750733439
Hart,2020,Average Number of Physically Unhealthy Days,3.8159699093,3.6625372087,3.9852977543
Hart,2020,Average Number of Mentally Unhealthy Days,4.0847199851,3.9503936106,4.2299335519
Hart,2020,% Adults with Obesity,32.8,22.9,44.4
Hart,2020,% Excessive Drinking,14.168366993,13.537113299,14.724417409
Hart,2020,Teen Birth Rate,34.779050736,29.6,40.0
Hart,2020,% Uninsured,18.070998674,15.807168887,20.334828461
Hart,2020,Preventable Hospitalization Rate,4799.0,,
Hart,2020,% Unemployed,3.6212653026,,
Hart,2020,% Children in Poverty,23.6,15.378723404,31.821276596
Hart,2020,Injury Death Rate,67.779708158,54.288767684,83.606019604
Hart,2020,Drug Overdose Mortality Rate,,,
Hart,2020,Median Household Income,47171.0,41774.744681,52567.255319
Hart,2020,Suicide Rate (Age-Adjusted),19.789936427,12.679785684,29.445856716
Heard,2020,Average Number of Physically Unhealthy Days,3.7636861768,3.5905719654,3.9472757286
Heard,2020,Average Number of Mentally Unhealthy Days,4.0480750957,3.851405988,4.2442148025
Heard,2020,% Adults with Obesity,38.4,24.5,53.4
Heard,2020,% Excessive Drinking,15.8523352,15.097752542,16.609742106
Heard,2020,Teen Birth Rate,42.344045369,34.5,50.2
Heard,2020,% Uninsured,15.229586536,13.323203558,17.135969515
Heard,2020,Preventable Hospitalization Rate,4179.0,,
Heard,2020,% Unemployed,3.8786482335,,
Heard,2020,% Children in Poverty,25.7,17.359574468,34.040425532
Heard,2020,Injury Death Rate,96.157148254,72.636076415,124.86805523
Heard,2020,Drug Overdose Mortality Rate,,,
Heard,2020,Median Household Income,46218.0,40645.404255,51790.595745
Heard,2020,Suicide Rate (Age-Adjusted),,,
Henry,2020,Average Number of Physically Unhealthy Days,3.4330950171,3.3142212444,3.5594045226
Henry,2020,Average Number of Mentally Unhealthy Days,3.826563881,3.6925482728,3.973435237
Henry,2020,% Adults with Obesity,36.0,29.5,42.1
Henry,2020,% Excessive Drinking,14.36117289,13.873855583,14.860876483
Henry,2020,Teen Birth Rate,18.151436716,17.1,19.2
Henry,2020,% Uninsured,12.797401217,11.486762919,14.108039515
Henry,2020,Preventable Hospitalization Rate,4236.0,,
Henry,2020,% Unemployed,4.1425471922,,
Henry,2020,% Children in Poverty,12.3,8.129787234,16.470212766
Henry,2020,Injury Death Rate,58.048925148,53.565526874,62.532323423
Henry,2020,Drug Overdose Mortality Rate,15.343736583,12.394765352,18.292707814
Henry,2020,Median Household Income,72970.0,68146.851064,77793.148936
Henry,2020,Suicide Rate (Age-Adjusted),11.754734834,9.7097865939,13.799683075
Houston,2020,Average Number of Physically Unhealthy Days,3.5401908771,3.413580804,3.6745396953
Houston,2020,Average Number of Mentally Unhealthy Days,3.9313795675,3.7869925498,4.0813555742
Houston,2020,% Adults with Obesity,39.7,32.6,47.0
Houston,2020,% Excessive Drinking,15.493679943,14.916073947,16.103763153
Houston,2020,Teen Birth Rate,26.937312731,25.2,28.7
Houston,2020,% Uninsured,13.574453043,12.025516873,15.123389214
Houston,2020,Preventable Hospitalization Rate,5957.0,,
Houston,2020,% Unemployed,3.993048136,,
Houston,2020,% Children in Poverty,17.5,12.138297872,22.861702128
Houston,2020,Injury Death Rate,55.905310873,50.590171303,61.220450443
Houston,2020,Drug Overdose Mortality Rate,11.928774373,8.9863853583,15.526939505
Houston,2020,Median Household Income,60728.0,54004.425532,67451.574468
Houston,2020,Suicide Rate (Age-Adjusted),15.944800591,13.063883024,18.825718157
Irwin,2020,Average Number of Physically Unhealthy Days,4.1834994504,4.0081831571,4.3565573421
Irwin,2020,Average Number of Mentally Unhealthy Days,4.2692595437,4.0909197484,4.4461194991
Irwin,2020,% Adults with Obesity,40.4,27.0,53.3
Irwin,2020,% Excessive Drinking,14.661409101,14.051009725,15.304595295
Irwin,2020,Teen Birth Rate,38.461538462,30.1,48.4
Irwin,2020,% Uninsured,14.523067794,12.497535879,16.548599709
Irwin,2020,Preventable Hospitalization Rate,5294.0,,
Irwin,2020,% Unemployed,5.5988023952,,
Irwin,2020,% Children in Poverty,33.3,22.576595745,44.023404255
Irwin,2020,Injury Death Rate,92.316279869,66.809749484,124.34942315
Irwin,2020,Drug Overdose Mortality Rate,,,
Irwin,2020,Median Household Income,38156.0,33335.234043,42976.765957
Irwin,2020,Suicide Rate (Age-Adjusted),,,
Jackson,2020,Average Number of Physically Unhealthy Days,3.2951566706,3.1459896016,3.4492015424
Jackson,2020,Average Number of Mentally Unhealthy Days,3.6963839616,3.5215642928,3.8783759412
Jackson,2020,% Adults with Obesity,29.6,22.4,37.4
Jackson,2020,% Excessive Drinking,17.698773092,16.928882367,18.445953259
Jackson,2020,Teen Birth Rate,23.272264271,20.8,25.8
Jackson,2020,% Uninsured,15.741594337,14.07350923,17.409679443
Jackson,2020,Preventable Hospitalization Rate,4922.0,,
Jackson,2020,% Unemployed,2.9877510483,,
Jackson,2020,% Children in Poverty,13.2,8.6723404255,17.727659574
Jackson,2020,Injury Death Rate,86.031740221,75.990433691,96.073046751
Jackson,2020,Drug Overdose Mortality Rate,18.266553447,12.861339366,25.178037749
Jackson,2020,Median Household Income,68984.0,63621.106383,74346.893617
Jackson,2020,Suicide Rate (Age-Adjusted),23.032445715,18.085423806,28.915126416
Jasper,2020,Average Number of Physically Unhealthy Days,3.9705426766,3.7939818086,4.1330512594
Jasper,2020,Average Number of Mentally Unhealthy Days,4.2165364133,4.0216713732,4.412748103
Jasper,2020,% Adults with Obesity,38.2,25.2,53.0
Jasper,2020,% Excessive Drinking,14.635235441,13.963626069,15.31553166
Jasper,2020,Teen Birth Rate,23.133543638,17.9,29.4
Jasper,2020,% Uninsured,17.520097868,15.375417017,19.664778719
Jasper,2020,Preventable Hospitalization Rate,4920.0,,
Jasper,2020,% Unemployed,3.4652035807,,
Jasper,2020,% Children in Poverty,23.8,16.293617021,31.306382979
Jasper,2020,Injury Death Rate,80.029101491,60.288871548,104.16887592
Jasper,2020,Drug Overdose Mortality Rate,,,
Jasper,2020,Median Household Income,51241.0,44966.617021,57515.382979
Jasper,2020,Suicide Rate (Age-Adjusted),,,
Jeff Davis,2020,Average Number of Physically Unhealthy Days,4.0905345233,3.9185237276,4.266034365
Jeff Davis,2020,Average Number of Mentally Unhealthy Days,4.2454789749,4.061761449,4.4295123764
Jeff Davis,2020,% Adults with Obesity,31.0,19.6,44.5
Jeff Davis,2020,% Excessive Drinking,15.385493334,14.73081993,16.059289746
Jeff Davis,2020,Teen Birth Rate,54.462503564,46.7,62.2
Jeff Davis,2020,% Uninsured,18.814743435,16.550913648,21.078573223
Jeff Davis,2020,Preventable Hospitalization Rate,4519.0,,
Jeff Davis,2020,% Unemployed,4.8708244199,,
Jeff Davis,2020,% Children in Poverty,30.9,20.772340426,41.027659574
Jeff Davis,2020,Injury Death Rate,99.04965868,77.775286097,124.34777607
Jeff Davis,2020,Drug Overdose Mortality Rate,24.481983486,12.221317948,43.805031077
Jeff Davis,2020,Median Household Income,37211.0,32677.382979,41744.617021
Jeff Davis,2020,Suicide Rate (Age-Adjusted),,,
Jefferson,2020,Average Number of Physically Unhealthy Days,4.2630411023,4.1075660935,4.4090023812
Jefferson,2020,Average Number of Mentally Unhealthy Days,4.279680161,4.1146333872,4.4376598096
Jefferson,2020,% Adults with Obesity,28.7,15.9,43.8
Jefferson,2020,% Excessive Drinking,12.521621539,12.040758074,13.032352617
Jefferson,2020,Teen Birth Rate,42.762207454,35.9,49.7
Jefferson,2020,% Uninsured,16.340027422,14.314495507,18.365559336
Jefferson,2020,Preventable Hospitalization Rate,4490.0,,
Jefferson,2020,% Unemployed,5.3208833556,,
Jefferson,2020,% Children in Poverty,35.2,24.238297872,46.161702128
Jefferson,2020,Injury Death Rate,85.672529355,66.5280713,108.61034515
Jefferson,2020,Drug Overdose Mortality Rate,,,
Jefferson,2020,Median Household Income,38274.0,33973.914894,42574.085106
Jefferson,2020,Suicide Rate (Age-Adjusted),,,
Jenkins,2020,Average Number of Physically Unhealthy Days,4.5127028257,4.3536780797,4.667603341
Jenkins,2020,Average Number of Mentally Unhealthy Days,4.4454285499,4.2807739208,4.6073806282
Jenkins,2020,% Adults with Obesity,35.1,20.7,52.1
Jenkins,2020,% Excessive Drinking,13.514178626,12.909768407,14.109841949
Jenkins,2020,Teen Birth Rate,45.924225029,36.4,57.2
Jenkins,2020,% Uninsured,15.672131148,13.527450296,17.816811999
Jenkins,2020,Preventable Hospitalization Rate,4078.0,,
Jenkins,2020,% Unemployed,5.396132252,,
Jenkins,2020,% Children in Poverty,42.6,29.612765957,55.587234043
Jenkins,2020,Injury Death Rate,83.369009261,58.699476278,114.91319741
Jenkins,2020,Drug Overdose Mortality Rate,,,
Jenkins,2020,Median Household Income,31419.0,27563.340426,35274.659574
Jenkins,2020,Suicide Rate (Age-Adjusted),,,
Johnson,2020,Average Number of Physically Unhealthy Days,3.7620830986,3.6098510183,3.9122895545
Johnson,2020,Average Number of Mentally Unhealthy Days,3.9264603442,3.7635320532,4.0906342361
Johnson,2020,% Adults with Obesity,41.6,30.1,53.9
Johnson,2020,% Excessive Drinking,15.191838177,14.562798075,15.841980482
Johnson,2020,Teen Birth Rate,31.12033195,23.7,40.1
Johnson,2020,% Uninsured,16.1630469,14.137514985,18.188578814
Johnson,2020,Preventable Hospitalization Rate,4542.0,,
Johnson,2020,% Unemployed,3.9546660236,,
Johnson,2020,% Children in Poverty,32.9,22.414893617,43.385106383
Johnson,2020,Injury Death Rate,78.580586459,55.608299858,107.85799437
Johnson,2020,Drug Overdose Mortality Rate,,,
Johnson,2020,Median Household Income,34849.0,30308.234043,39389.765957
Johnson,2020,Suicide Rate (Age-Adjusted),,,
Jones,2020,Average Number of Physically Unhealthy Days,3.4569028182,3.3041393352,3.6036216245
Jones,2020,Average Number of Mentally Unhealthy Days,3.7941289053,3.6191210889,3.9579128309
Jones,2020,% Adults with Obesity,34.7,23.4,47.0
Jones,2020,% Excessive Drinking,16.155177453,15.511505211,16.874794782
Jones,2020,Teen Birth Rate,15.954332553,13.0,18.9
Jones,2020,% Uninsured,12.936362474,11.268277368,14.60444758
Jones,2020,Preventable Hospitalization Rate,5232.0,,
Jones,2020,% Unemployed,3.6583609391,,
Jones,2020,% Children in Poverty,20.6,14.761702128,26.438297872
Jones,2020,Injury Death Rate,75.529757326,61.284762923,89.774751729
Jones,2020,Drug Overdose Mortality Rate,11.667386155,5.5949651683,21.456738548
Jones,2020,Median Household Income,55737.0,48518.957447,62955.042553
Jones,2020,Suicide Rate (Age-Adjusted),23.122001915,16.012658486,32.310680101
Lamar,2020,Average Number of Physically Unhealthy Days,3.7550287632,3.6018364262,3.9143095184
Lamar,2020,Average Number of Mentally Unhealthy Days,4.08182548,3.9135054822,4.2534593136
Lamar,2020,% Adults with Obesity,32.2,19.3,47.7
Lamar,2020,% Excessive Drinking,15.34564851,14.697050001,15.982673572
Lamar,2020,Teen Birth Rate,19.926425506,16.5,23.4
Lamar,2020,% Uninsured,14.84304622,12.936663241,16.749429199
Lamar,2020,Preventable Hospitalization Rate,4758.0,,
Lamar,2020,% Unemployed,4.5577728505,,
Lamar,2020,% Children in Poverty,24.3,16.19787234,32.40212766
Lamar,2020,Injury Death Rate,72.45123059,56.148708557,92.010501782
Lamar,2020,Drug Overdose Mortality Rate,,,
Lamar,2020,Median Household Income,48323.0,42221.382979,54424.617021
Lamar,2020,Suicide Rate (Age-Adjusted),10.197926693,4.8903022386,18.754350277
Lanier,2020,Average Number of Physically Unhealthy Days,4.1030142189,3.9430439287,4.2652906381
Lanier,2020,Average Number of Mentally Unhealthy Days,4.2291793971,4.0536011793,4.4066405807
Lanier,2020,% Adults with Obesity,37.6,24.5,51.5
Lanier,2020,% Excessive Drinking,15.608253947,14.905357958,16.337462695
Lanier,2020,Teen Birth Rate,37.925264919,29.5,48.1
