County,Feature,Coefficient,Value
Tattnall,Teen Birth Rate,c,0.0060571747914046625
Taylor,Teen Birth Rate,a,-499805.9246075244
Taylor,Teen Birth Rate,b,498.6756748827483
Taylor,Teen Birth Rate,c,-0.12436921488341568
Telfair,Teen Birth Rate,a,1136152.4276864268
Telfair,Teen Birth Rate,b,-1122.4544480773084
Telfair,Teen Birth Rate,c,0.2772406224664792
Terrell,Teen Birth Rate,a,-1673195.0628147582
Terrell,Teen Birth Rate,b,1664.09658064286
Terrell,Teen Birth Rate,c,-0.4137392558459396
Thomas,Teen Birth Rate,a,-624078.2630295497
Thomas,Teen Birth Rate,b,622.3216602532234
Thomas,Teen Birth Rate,c,-0.15512346561638424
Tift,Teen Birth Rate,a,915072.7331224171
Tift,Teen Birth Rate,b,-903.3686109875508
Tift,Teen Birth Rate,c,0.22296203450468965
Toombs,Teen Birth Rate,a,-844833.7421942946
Toombs,Teen Birth Rate,b,841.6226765861202
Toombs,Teen Birth Rate,c,-0.2095840012516419
Towns,Teen Birth Rate,a,-148605.29229103835
Towns,Teen Birth Rate,b,148.67694599040897
Towns,Teen Birth Rate,c,-0.03717893435344877
Treutlen,Teen Birth Rate,a,-587489.9087610801
Treutlen,Teen Birth Rate,b,586.7294592464008
Treutlen,Teen Birth Rate,c,-0.14647136182088616
Troup,Teen Birth Rate,a,371846.2682688323
Troup,Teen Birth Rate,b,-364.76263354920815
Troup,Teen Birth Rate,c,0.0894566321661614
Turner,Teen Birth Rate,a,-218788.81589993052
Turner,Teen Birth Rate,b,221.50947921001014
Turner,Teen Birth Rate,c,-0.05602439630462186
Twiggs,Teen Birth Rate,a,592066.8009965674
Twiggs,Teen Birth Rate,b,-584.3943369824522
Twiggs,Teen Birth Rate,c,0.1442116385484269
Union,Teen Birth Rate,a,-415946.14962234633
Union,Teen Birth Rate,b,415.4267964455113
Union,Teen Birth Rate,c,-0.10371254373995953
Upson,Teen Birth Rate,a,-430404.1241750104
Upson,Teen Birth Rate,b,429.3892069118712
Upson,Teen Birth Rate,c,-0.10707516098875658
Walker,Teen Birth Rate,a,840594.9742666929
Walker,Teen Birth Rate,b,-830.2648645748607
Walker,Teen Birth Rate,c,0.2050250170148047
Walton,Teen Birth Rate,a,254147.03332316273
Walton,Teen Birth Rate,b,-249.1540393987864
Walton,Teen Birth Rate,c,0.061065627900546815
Ware,Teen Birth Rate,a,-1070854.3511846357
Ware,Teen Birth Rate,b,1064.8931682467232
Ware,Teen Birth Rate,c,-0.2647186974666056
Warren,Teen Birth Rate,a,210727.12478792833
Warren,Teen Birth Rate,b,-204.2891404878309
Warren,Teen Birth Rate,c,0.049497830544936505
Washington,Teen Birth Rate,a,-1041070.1474832323
Washington,Teen Birth Rate,b,1033.7197399349309
Washington,Teen Birth Rate,c,-0.25659099418817277
Wayne,Teen Birth Rate,a,-769944.6698673853
Wayne,Teen Birth Rate,b,767.7765052230495
Wayne,Teen Birth Rate,c,-0.19138003868465603
Webster,Teen Birth Rate,a,2370688.391136725
Webster,Teen Birth Rate,b,-2346.938086381159
Webster,Teen Birth Rate,c,0.580861536604516
Wheeler,Teen Birth Rate,a,-109013.26857541436
Wheeler,Teen Birth Rate,b,113.09147889525654
Wheeler,Teen Birth Rate,c,-0.02925678102276663
White,Teen Birth Rate,a,1121355.9763717614
White,Teen Birth Rate,b,-1109.1927788045157
White,Teen Birth Rate,c,0.2742957361970184
Whitfield,Teen Birth Rate,a,2187772.6769393105
Whitfield,Teen Birth Rate,b,-2163.0618536913485
Whitfield,Teen Birth Rate,c,0.5346659650922447
Wilcox,Teen Birth Rate,a,-170992.31398520988
Wilcox,Teen Birth Rate,b,171.77036864206787
Wilcox,Teen Birth Rate,c,-0.0431148885754169
Wilkes,Teen Birth Rate,a,209415.15120482468
Wilkes,Teen Birth Rate,b,-204.91016933070262
Wilkes,Teen Birth Rate,c,0.050127057899885585
Wilkinson,Teen Birth Rate,a,542307.8285571048
Wilkinson,Teen Birth Rate,b,-534.9011689768353
Wilkinson,Teen Birth Rate,c,0.13190700495738383
Worth,Teen Birth Rate,a,-46232.90740758651
Worth,Teen Birth Rate,b,47.49529535355509
Worth,Teen Birth Rate,c,-0.012172477568022089
Appling,Violent Crime Rate,a,15601451.569558624
Appling,Violent Crime Rate,b,-15492.989738389644
Appling,Violent Crime Rate,c,3.8463651746751566
Atkinson,Violent Crime Rate,a,424.27813789
Atkinson,Violent Crime Rate,b,0.0
Atkinson,Violent Crime Rate,c,0.0
Baker,Violent Crime Rate,a,-65125363.26619394
Baker,Violent Crime Rate,b,64588.6401229842
Baker,Violent Crime Rate,c,-16.014025248114194
Baldwin,Violent Crime Rate,a,34780070.74970011
Baldwin,Violent Crime Rate,b,-34482.39291633359
Baldwin,Violent Crime Rate,c,8.546954250596173
Banks,Violent Crime Rate,a,47441762.19054301
Banks,Violent Crime Rate,b,-46998.926874686396
Banks,Violent Crime Rate,c,11.640089199478098
Barrow,Violent Crime Rate,a,1039206.6853626353
Barrow,Violent Crime Rate,b,-1032.9911056525364
Barrow,Violent Crime Rate,c,0.2568199403917788
Bartow,Violent Crime Rate,a,2271209.4401449836
Bartow,Violent Crime Rate,b,-2265.6085528624685
Bartow,Violent Crime Rate,c,0.5650855408953248
Ben Hill,Violent Crime Rate,a,18964830.727838602
Ben Hill,Violent Crime Rate,b,-18769.18211559663
Ben Hill,Violent Crime Rate,c,4.643975200520799
Berrien,Violent Crime Rate,a,6837891.552202993
Berrien,Violent Crime Rate,b,-6770.40128147061
Berrien,Violent Crime Rate,c,1.6759477834993959
Bibb,Violent Crime Rate,a,7533032.734139006
Bibb,Violent Crime Rate,b,-7456.240299098069
Bibb,Violent Crime Rate,c,1.84517965239138
Bleckley,Violent Crime Rate,a,13116488.598411618
Bleckley,Violent Crime Rate,b,-13012.753353486722
Bleckley,Violent Crime Rate,c,3.2275259781090426
Brantley,Violent Crime Rate,a,9801342.572639048
Brantley,Violent Crime Rate,b,-9707.857215226231
Brantley,Violent Crime Rate,c,2.4038615245372057
Brooks,Violent Crime Rate,a,34332020.67501897
Brooks,Violent Crime Rate,b,-33993.91659149045
Brooks,Violent Crime Rate,c,8.414908023325552
Bryan,Violent Crime Rate,a,11054237.921522731
Bryan,Violent Crime Rate,b,-10971.447476195477
Bryan,Violent Crime Rate,c,2.722358297020037
Bulloch,Violent Crime Rate,a,39264595.52276427
Bulloch,Violent Crime Rate,b,-38892.56568876468
Bulloch,Violent Crime Rate,c,9.631050848234736
Burke,Violent Crime Rate,a,2179775.0640903385
Burke,Violent Crime Rate,b,-2130.8484752389077
Burke,Violent Crime Rate,c,0.5208253069422426
Butts,Violent Crime Rate,a,6890969.059541896
Butts,Violent Crime Rate,b,-6837.477239412385
Butts,Violent Crime Rate,c,1.696162067588375
Calhoun,Violent Crime Rate,a,-66967712.701750755
Calhoun,Violent Crime Rate,b,66225.1743433737
Calhoun,Violent Crime Rate,c,-16.372320876194863
Camden,Violent Crime Rate,a,7962641.935312528
Camden,Violent Crime Rate,b,-7874.90770312811
Camden,Violent Crime Rate,c,1.9471136441261478
Candler,Violent Crime Rate,a,-61380223.715008914
Candler,Violent Crime Rate,b,60920.46527419402
Candler,Violent Crime Rate,c,-15.115990589598368
Carroll,Violent Crime Rate,a,36977655.13608643
Carroll,Violent Crime Rate,b,-36618.65738998814
Carroll,Violent Crime Rate,c,9.065855348708283
Catoosa,Violent Crime Rate,a,-304928.4848775688
Catoosa,Violent Crime Rate,b,291.67065740381605
Catoosa,Violent Crime Rate,c,-0.06959996356283682
Charlton,Violent Crime Rate,a,10487381.057965158
Charlton,Violent Crime Rate,b,-10398.29641185712
Charlton,Violent Crime Rate,c,2.5775285002528108
Chatham,Violent Crime Rate,a,20962639.854494303
Chatham,Violent Crime Rate,b,-20777.420488039068
Chatham,Violent Crime Rate,c,5.1485561317094835
Chattahoochee,Violent Crime Rate,a,19152777.604325093
Chattahoochee,Violent Crime Rate,b,-18964.983482880496
Chattahoochee,Violent Crime Rate,c,4.694754754793394
Chattooga,Violent Crime Rate,a,1400394.7276681778
Chattooga,Violent Crime Rate,b,-1380.9454538557466
Chattooga,Violent Crime Rate,c,0.340471090879646
Cherokee,Violent Crime Rate,a,-228662.92464711395
Cherokee,Violent Crime Rate,b,226.6693935294622
Cherokee,Violent Crime Rate,c,-0.056150593424092676
Clarke,Violent Crime Rate,a,7259903.116689375
Clarke,Violent Crime Rate,b,-7199.254474637044
Clarke,Violent Crime Rate,c,1.7848696001337885
Clay,Violent Crime Rate,a,7126096.598041682
Clay,Violent Crime Rate,b,-7071.008420814239
Clay,Violent Crime Rate,c,1.7541199773841072
Clayton,Violent Crime Rate,a,10220975.385381885
Clayton,Violent Crime Rate,b,-10139.712840488244
Clayton,Violent Crime Rate,c,2.514913801172952
Clinch,Violent Crime Rate,a,-23904102.120382097
Clinch,Violent Crime Rate,b,23684.145906654172
Clinch,Violent Crime Rate,c,-5.866428766286845
Cobb,Violent Crime Rate,a,5123307.932477479
Cobb,Violent Crime Rate,b,-5075.785451191726
Cobb,Violent Crime Rate,c,1.2572394302287648
Coffee,Violent Crime Rate,a,7610203.477958599
Coffee,Violent Crime Rate,b,-7530.87904166782
Coffee,Violent Crime Rate,c,1.863176476782428
Colquitt,Violent Crime Rate,a,388.01699471
Colquitt,Violent Crime Rate,b,0.0
Colquitt,Violent Crime Rate,c,0.0
Columbia,Violent Crime Rate,a,3631612.3370906035
Columbia,Violent Crime Rate,b,-3592.3076212926517
Columbia,Violent Crime Rate,c,0.8883688377286489
Cook,Violent Crime Rate,a,25817801.634722035
Cook,Violent Crime Rate,b,-25591.144951022183
Cook,Violent Crime Rate,c,6.341675415042118
Coweta,Violent Crime Rate,a,4868202.108282362
Coweta,Violent Crime Rate,b,-4830.222496855216
Coweta,Violent Crime Rate,c,1.198182980690035
Crawford,Violent Crime Rate,a,-6109748.279883309
Crawford,Violent Crime Rate,b,6075.292401736374
Crawford,Violent Crime Rate,c,-1.5101858372518109
Crisp,Violent Crime Rate,a,11955189.283040684
Crisp,Violent Crime Rate,b,-11812.240839601476
Crisp,Violent Crime Rate,c,2.9178130875916395
Dade,Violent Crime Rate,a,-12117102.499622142
Dade,Violent Crime Rate,b,12007.167493854597
Dade,Violent Crime Rate,c,-2.974468612774217
Dawson,Violent Crime Rate,a,3903814.386201165
Dawson,Violent Crime Rate,b,-3872.3856658987916
Dawson,Violent Crime Rate,c,0.9603207722120715
DeKalb,Violent Crime Rate,a,13066537.83665927
DeKalb,Violent Crime Rate,b,-12950.842540703194
DeKalb,Violent Crime Rate,c,3.209193284052162
Decatur,Violent Crime Rate,a,6532349.265528784
Decatur,Violent Crime Rate,b,-6502.987604169938
Decatur,Violent Crime Rate,c,1.6185512344309245
Dodge,Violent Crime Rate,a,14357439.99908313
Dodge,Violent Crime Rate,b,-14218.74760045983
Dodge,Violent Crime Rate,c,3.520439030122361
Dooly,Violent Crime Rate,a,21932191.191770308
Dooly,Violent Crime Rate,b,-21694.42950307133
Dooly,Violent Crime Rate,c,5.364847580745845
Dougherty,Violent Crime Rate,a,11708235.299146332
Dougherty,Violent Crime Rate,b,-11617.771398116045
Dougherty,Violent Crime Rate,c,2.8822112908492272
Douglas,Violent Crime Rate,a,-784565.5589638979
Douglas,Violent Crime Rate,b,775.4756587102236
Douglas,Violent Crime Rate,c,-0.1915474666867567
Early,Violent Crime Rate,a,-14254020.547689881
Early,Violent Crime Rate,b,14103.237297339234
Early,Violent Crime Rate,c,-3.4883168832675437
Echols,Violent Crime Rate,a,16676130.312006295
Echols,Violent Crime Rate,b,-16521.92936088741
Echols,Violent Crime Rate,c,4.092303569090291
Effingham,Violent Crime Rate,a,1926392.6908128737
Effingham,Violent Crime Rate,b,-1910.5084439092282
Effingham,Violent Crime Rate,c,0.4737149989575755
Elbert,Violent Crime Rate,a,5782498.928664817
Elbert,Violent Crime Rate,b,-5727.641346817732
Elbert,Violent Crime Rate,c,1.4184127879834705
Emanuel,Violent Crime Rate,a,-34331603.423992716
Emanuel,Violent Crime Rate,b,34014.454461972695
Emanuel,Violent Crime Rate,c,-8.42495365011564
Evans,Violent Crime Rate,a,16666230.36353065
Evans,Violent Crime Rate,b,-16509.76693928427
Evans,Violent Crime Rate,c,4.088726603469695
Fannin,Violent Crime Rate,a,-17654335.810796443
Fannin,Violent Crime Rate,b,17534.220315430397
Fannin,Violent Crime Rate,c,-4.353645813022013
Fayette,Violent Crime Rate,a,-378362.9652207256
Fayette,Violent Crime Rate,b,375.80939855651377
Fayette,Violent Crime Rate,c,-0.09329891751883679
Floyd,Violent Crime Rate,a,-3685463.960618783
Floyd,Violent Crime Rate,b,3665.9985560556725
Floyd,Violent Crime Rate,c,-0.9115533012209198
Forsyth,Violent Crime Rate,a,-5424067.435916593
Forsyth,Violent Crime Rate,b,5384.7519891286265
Forsyth,Violent Crime Rate,c,-1.336404327157652
Franklin,Violent Crime Rate,a,5265425.550268968
Franklin,Violent Crime Rate,b,-5219.654708017909
Franklin,Violent Crime Rate,c,1.2936026038405544
Fulton,Violent Crime Rate,a,5905189.431271241
Fulton,Violent Crime Rate,b,-5837.535831151282
Fulton,Violent Crime Rate,c,1.4428495210795518
Gilmer,Violent Crime Rate,a,-3780067.518165186
Gilmer,Violent Crime Rate,b,3729.270460069467
Gilmer,Violent Crime Rate,c,-0.919713038529153
Glascock,Violent Crime Rate,a,9650881.713990528
Glascock,Violent Crime Rate,b,-9576.51958879136
Glascock,Violent Crime Rate,c,2.375687191617544
Glynn,Violent Crime Rate,a,24029104.746788852
Glynn,Violent Crime Rate,b,-23785.75335370521
Glynn,Violent Crime Rate,c,5.886333433125401
Gordon,Violent Crime Rate,a,-10823833.78096054
Gordon,Violent Crime Rate,b,10734.493773862565
Gordon,Violent Crime Rate,c,-2.6613937326565065
Grady,Violent Crime Rate,a,-431494.5266326525
Grady,Violent Crime Rate,b,428.0077980203259
Grady,Violent Crime Rate,c,-0.1060888001670719
Greene,Violent Crime Rate,a,5363553.01701895
Greene,Violent Crime Rate,b,-5308.133909532845
Greene,Violent Crime Rate,c,1.3133829063781377
Gwinnett,Violent Crime Rate,a,8198048.304393903
Gwinnett,Violent Crime Rate,b,-8120.707601775011
Gwinnett,Violent Crime Rate,c,2.0110759910430716
Habersham,Violent Crime Rate,a,5847208.7354351245
Habersham,Violent Crime Rate,b,-5795.265043141241
Habersham,Violent Crime Rate,c,1.435986335916823
Hall,Violent Crime Rate,a,13426592.26631575
Hall,Violent Crime Rate,b,-13328.831301854792
Hall,Violent Crime Rate,c,3.3079893956401065
Hancock,Violent Crime Rate,a,16428926.127881505
Hancock,Violent Crime Rate,b,-16316.203316598703
Hancock,Violent Crime Rate,c,4.051092269508445
Haralson,Violent Crime Rate,a,-18795886.802395824
Haralson,Violent Crime Rate,b,18615.311324631217
Haralson,Violent Crime Rate,c,-4.608956369240332
Harris,Violent Crime Rate,a,545110.6192238607
Harris,Violent Crime Rate,b,-546.0663727248382
Harris,Violent Crime Rate,c,0.13676590240606856
Hart,Violent Crime Rate,a,-1432824.4187064334
Hart,Violent Crime Rate,b,1420.3272473267566
Hart,Violent Crime Rate,c,-0.35189854459395065
Heard,Violent Crime Rate,a,1213074.9878038948
Heard,Violent Crime Rate,b,-1196.6368512688769
Heard,Violent Crime Rate,c,0.2951495098450323
Henry,Violent Crime Rate,a,7141560.209029031
Henry,Violent Crime Rate,b,-7073.498947072545
Henry,Violent Crime Rate,c,1.7515632088397979
Houston,Violent Crime Rate,a,6054415.944141307
Houston,Violent Crime Rate,b,-6003.330294243344
Houston,Violent Crime Rate,c,1.488251299851072
Irwin,Violent Crime Rate,a,-4222401.985071946
Irwin,Violent Crime Rate,b,4191.071544487652
Irwin,Violent Crime Rate,c,-1.0399196580137868
Jackson,Violent Crime Rate,a,12161454.070890542
Jackson,Violent Crime Rate,b,-12064.004939781313
Jackson,Violent Crime Rate,c,2.9918712134112866
Jasper,Violent Crime Rate,a,2521423.0990558597
Jasper,Violent Crime Rate,b,-2527.3973727003677
Jasper,Violent Crime Rate,c,0.6333450712622835
Jeff Davis,Violent Crime Rate,a,-13641689.294417145
Jeff Davis,Violent Crime Rate,b,13526.181353527303
Jeff Davis,Violent Crime Rate,c,-3.3528126374458225
Jefferson,Violent Crime Rate,a,-5465035.039910175
Jefferson,Violent Crime Rate,b,5387.423627735667
Jefferson,Violent Crime Rate,c,-1.327582190794601
Johnson,Violent Crime Rate,a,20375886.151355106
Johnson,Violent Crime Rate,b,-20191.630292814545
Johnson,Violent Crime Rate,c,5.002340790815651
Jones,Violent Crime Rate,a,5653415.607163801
Jones,Violent Crime Rate,b,-5601.815368145683
Jones,Violent Crime Rate,c,1.3876930260357767
Lamar,Violent Crime Rate,a,33991787.03517761
Lamar,Violent Crime Rate,b,-33692.4636952623
Lamar,Violent Crime Rate,c,8.349042515474139
Lanier,Violent Crime Rate,a,-12659034.107190918
Lanier,Violent Crime Rate,b,12524.873093731561
Lanier,Violent Crime Rate,c,-3.09793813547185
Laurens,Violent Crime Rate,a,21003732.58719742
Laurens,Violent Crime Rate,b,-20812.39387759776
Laurens,Violent Crime Rate,c,5.155777118048718
Lee,Violent Crime Rate,a,-25694215.3297038
Lee,Violent Crime Rate,b,25472.589206199566
Lee,Violent Crime Rate,c,-6.313153803006571
Liberty,Violent Crime Rate,a,15833808.37883674
Liberty,Violent Crime Rate,b,-15706.342123276712
Liberty,Violent Crime Rate,c,3.895070000691703
Lincoln,Violent Crime Rate,a,-14295740.857812027
Lincoln,Violent Crime Rate,b,14154.38008870401
Lincoln,Violent Crime Rate,c,-3.5035010588635487
Long,Violent Crime Rate,a,10488318.126787772
Long,Violent Crime Rate,b,-10376.249519831637
Long,Violent Crime Rate,c,2.5663678378514305
Lowndes,Violent Crime Rate,a,7233502.966156342
Lowndes,Violent Crime Rate,b,-7164.602055826698
Lowndes,Violent Crime Rate,c,1.7741558714442363
Lumpkin,Violent Crime Rate,a,-10423837.22181279
Lumpkin,Violent Crime Rate,b,10362.593094807664
Lumpkin,Violent Crime Rate,c,-2.5753657148761704
Macon,Violent Crime Rate,a,-10820968.695969384
Macon,Violent Crime Rate,b,10731.313686769186
Macon,Violent Crime Rate,c,-2.6605097502615536
Madison,Violent Crime Rate,a,-3067941.750892848
Madison,Violent Crime Rate,b,3077.3248826005683
Madison,Violent Crime Rate,c,-0.7715043368489205
Marion,Violent Crime Rate,a,16265799.212402923
Marion,Violent Crime Rate,b,-16089.884154021318
Marion,Violent Crime Rate,c,3.9789789526384993
McDuffie,Violent Crime Rate,a,21570458.85149421
McDuffie,Violent Crime Rate,b,-21369.937663960067
McDuffie,Violent Crime Rate,c,5.292850116915361
McIntosh,Violent Crime Rate,a,32166202.070795905
McIntosh,Violent Crime Rate,b,-31851.598193054248
McIntosh,Violent Crime Rate,c,7.885047324052721
Meriwether,Violent Crime Rate,a,3248540.122344738
Meriwether,Violent Crime Rate,b,-3227.987121521016
Meriwether,Violent Crime Rate,c,0.8019569420098378
Miller,Violent Crime Rate,a,-9115113.080100944
Miller,Violent Crime Rate,b,9035.701670829865
Miller,Violent Crime Rate,c,-2.239191803146241
Mitchell,Violent Crime Rate,a,35532417.41369009
Mitchell,Violent Crime Rate,b,-35183.664622685494
Mitchell,Violent Crime Rate,c,8.70964248701057
Monroe,Violent Crime Rate,a,2294948.7715862105
Monroe,Violent Crime Rate,b,-2275.871290734042
Monroe,Violent Crime Rate,c,0.5642797407667786
Morgan,Violent Crime Rate,a,3401686.9364620727
Morgan,Violent Crime Rate,b,-3373.313485553317
Morgan,Violent Crime Rate,c,0.8363339241918766
Murray,Violent Crime Rate,a,11908289.615911655
Murray,Violent Crime Rate,b,-11846.230679610357
Murray,Violent Crime Rate,c,2.9461527415332966
Muscogee,Violent Crime Rate,a,17263553.90063411
Muscogee,Violent Crime Rate,b,-17113.119722205378
Muscogee,Violent Crime Rate,c,4.241125534452294
Newton,Violent Crime Rate,a,2615845.3338402226
Newton,Violent Crime Rate,b,-2594.500354777987
Newton,Violent Crime Rate,c,0.6434262042475893
Oconee,Violent Crime Rate,a,15516756.338958642
Oconee,Violent Crime Rate,b,-15364.173119500145
Oconee,Violent Crime Rate,c,3.803298138011087
Oglethorpe,Violent Crime Rate,a,-4027962.5559001938
Oglethorpe,Violent Crime Rate,b,3994.363723278288
Oglethorpe,Violent Crime Rate,c,-0.9901694346435761
Paulding,Violent Crime Rate,a,11957025.395157136
Paulding,Violent Crime Rate,b,-11845.675965944713
Paulding,Violent Crime Rate,c,2.933872549165244
Peach,Violent Crime Rate,a,4703474.461344174
Peach,Violent Crime Rate,b,-4642.948433370693
Peach,Violent Crime Rate,c,1.145918211537719
Pickens,Violent Crime Rate,a,8431118.591067325
Pickens,Violent Crime Rate,b,-8365.014479120244
Pickens,Violent Crime Rate,c,2.07489945512134
Pierce,Violent Crime Rate,a,3938978.916007452
Pierce,Violent Crime Rate,b,-3926.154751706972
Pierce,Violent Crime Rate,c,0.9783726981859218
Pike,Violent Crime Rate,a,1337675.312821209
Pike,Violent Crime Rate,b,-1330.1800336523725
Pike,Violent Crime Rate,c,0.3306970905068738
Polk,Violent Crime Rate,a,-5501475.991406802
Polk,Violent Crime Rate,b,5429.268444158585
Polk,Violent Crime Rate,c,-1.3393513118908231
Pulaski,Violent Crime Rate,a,-41960010.128232025
Pulaski,Violent Crime Rate,b,41546.63251273009
Pulaski,Violent Crime Rate,c,-10.284168701342423
Putnam,Violent Crime Rate,a,-13383248.785042882
Putnam,Violent Crime Rate,b,13275.134497807685
Putnam,Violent Crime Rate,c,-3.291850355490169
Quitman,Violent Crime Rate,a,6950791.543059741
Quitman,Violent Crime Rate,b,-6810.598684979207
Quitman,Violent Crime Rate,c,1.668175206158594
Rabun,Violent Crime Rate,a,-2730325.325259788
Rabun,Violent Crime Rate,b,2704.616332458509
Rabun,Violent Crime Rate,c,-0.6697549325558612
Randolph,Violent Crime Rate,a,-14947459.857679287
Randolph,Violent Crime Rate,b,14800.641702993538
Randolph,Violent Crime Rate,c,-3.663750439922296
